,Hs,Tp,Dp
2022-08-31 09:00:00,1.2,8.33,72.0
2022-08-31 12:00:00,1.07,8.33,63.0
2022-08-31 15:00:00,1.13,7.69,91.0
2022-08-31 18:00:00,1.06,7.69,88.0
2022-08-31 21:00:00,1.1,7.69,74.0
2022-09-01 00:00:00,1.02,7.14,74.0
2022-09-01 03:00:00,0.94,7.14,72.0
2022-09-01 06:00:00,0.92,7.69,79.0
2022-09-01 09:00:00,0.87,7.14,68.0
2022-09-01 12:00:00,0.96,7.14,41.0
2022-09-01 15:00:00,1.01,7.69,29.0
2022-09-01 18:00:00,1.18,7.69,346.0
2022-09-01 21:00:00,1.22,7.69,13.0
2022-09-02 00:00:00,-9999.0,-9999.0,-9999.0
2022-09-02 03:00:00,1.34,6.67,18.0
2022-09-02 06:00:00,1.42,7.14,11.0
2022-09-02 09:00:00,1.4,9.09,0.0
2022-09-02 12:00:00,1.3,9.09,2.0
2022-09-02 15:00:00,-9999.0,-9999.0,-9999.0
2022-09-02 18:00:00,1.29,8.33,10.0
2022-09-02 21:00:00,-9999.0,-9999.0,-9999.0
2022-09-03 00:00:00,1.55,7.69,7.0
2022-09-03 03:00:00,1.65,7.14,39.0
2022-09-03 06:00:00,1.84,6.67,38.0
2022-09-03 09:00:00,1.55,6.67,32.0
2022-09-03 12:00:00,1.56,7.14,27.0
2022-09-03 15:00:00,1.46,7.69,59.0
2022-09-03 18:00:00,1.41,6.67,50.0
2022-09-03 21:00:00,-9999.0,-9999.0,-9999.0
2022-09-04 00:00:00,1.61,6.25,40.0
2022-09-04 03:00:00,1.62,6.67,49.0
2022-09-04 06:00:00,1.7,6.25,50.0
2022-09-04 09:00:00,1.78,11.43,39.0
2022-09-04 12:00:00,1.86,6.67,52.0
2022-09-04 15:00:00,1.93,6.67,49.0
2022-09-04 18:00:00,1.86,7.14,59.0
2022-09-04 21:00:00,-9999.0,-9999.0,-9999.0
2022-09-05 00:00:00,1.64,6.67,52.0
2022-09-05 03:00:00,1.91,6.25,65.0
2022-09-05 06:00:00,1.81,6.25,59.0
2022-09-05 09:00:00,1.83,6.67,56.0
2022-09-05 12:00:00,1.62,6.67,76.0
2022-09-05 15:00:00,1.62,6.67,67.0
2022-09-05 18:00:00,1.72,7.14,61.0
2022-09-05 21:00:00,1.56,7.69,56.0
2022-09-06 00:00:00,1.59,7.14,56.0
2022-09-06 03:00:00,1.4,7.69,69.0
2022-09-06 06:00:00,1.43,7.69,67.0
2022-09-06 09:00:00,1.52,7.14,69.0
2022-09-06 12:00:00,1.4,7.14,93.0
2022-09-06 15:00:00,1.45,6.25,72.0
2022-09-06 18:00:00,1.48,6.67,88.0
2022-09-06 21:00:00,1.55,6.67,98.0
2022-09-07 00:00:00,1.41,6.67,85.0
2022-09-07 03:00:00,1.34,6.67,94.0
2022-09-07 06:00:00,1.41,7.69,113.0
2022-09-07 09:00:00,1.55,6.67,105.0
2022-09-07 12:00:00,1.55,7.69,97.0
2022-09-07 15:00:00,1.53,8.33,108.0
2022-09-07 18:00:00,1.47,8.33,93.0
2022-09-07 21:00:00,1.49,7.69,102.0
2022-09-08 00:00:00,1.74,7.69,102.0
2022-09-08 03:00:00,1.72,8.33,110.0
2022-09-08 06:00:00,1.75,7.69,95.0
2022-09-08 09:00:00,1.7,10.81,315.0
2022-09-08 12:00:00,1.82,8.33,92.0
2022-09-08 15:00:00,1.77,8.33,84.0
2022-09-08 18:00:00,1.73,8.33,92.0
2022-09-08 21:00:00,1.68,7.69,90.0
2022-09-09 00:00:00,1.66,9.09,84.0
2022-09-09 03:00:00,1.53,6.25,87.0
2022-09-09 06:00:00,1.57,9.09,65.0
2022-09-09 09:00:00,1.49,8.33,58.0
2022-09-09 12:00:00,1.65,8.33,53.0
2022-09-09 15:00:00,1.53,7.69,70.0
2022-09-09 18:00:00,-9999.0,-9999.0,-9999.0
2022-09-09 21:00:00,1.6,6.67,81.0
2022-09-10 00:00:00,1.87,7.14,85.0
2022-09-10 03:00:00,1.78,7.69,76.0
2022-09-10 06:00:00,1.61,7.14,77.0
2022-09-10 09:00:00,1.52,7.69,63.0
2022-09-10 12:00:00,1.65,6.67,69.0
2022-09-10 15:00:00,1.64,7.69,57.0
2022-09-10 18:00:00,1.59,5.88,81.0
2022-09-10 21:00:00,1.59,10.0,83.0
2022-09-11 00:00:00,1.5,12.9,184.0
2022-09-11 03:00:00,1.47,9.09,88.0
2022-09-11 06:00:00,1.43,7.14,81.0
2022-09-11 09:00:00,1.39,12.12,256.0
2022-09-11 12:00:00,1.43,8.33,61.0
2022-09-11 15:00:00,1.44,12.9,306.0
2022-09-11 18:00:00,1.42,8.33,71.0
2022-09-11 21:00:00,1.33,9.09,39.0
2022-09-12 00:00:00,1.47,14.81,134.0
2022-09-12 03:00:00,1.45,16.0,192.0
2022-09-12 06:00:00,1.61,14.81,179.0
2022-09-12 09:00:00,1.5,8.33,47.0
2022-09-12 12:00:00,1.57,13.79,73.0
2022-09-12 15:00:00,1.63,13.79,70.0
2022-09-12 18:00:00,1.59,9.09,47.0
2022-09-12 21:00:00,1.62,8.33,43.0
2022-09-13 00:00:00,1.8,12.9,136.0
2022-09-13 03:00:00,1.86,14.81,147.0
2022-09-13 06:00:00,1.68,12.9,107.0
2022-09-13 09:00:00,1.63,16.0,196.0
2022-09-13 12:00:00,1.66,8.33,52.0
2022-09-13 15:00:00,1.53,12.9,96.0
2022-09-13 18:00:00,1.38,11.43,70.0
2022-09-13 21:00:00,1.53,14.81,168.0
2022-09-14 00:00:00,1.62,11.43,110.0
2022-09-14 03:00:00,1.57,10.0,55.0
2022-09-14 06:00:00,1.57,14.81,201.0
2022-09-14 09:00:00,1.64,10.0,32.0
2022-09-14 12:00:00,1.41,10.0,61.0
2022-09-14 15:00:00,1.4,13.79,180.0
2022-09-14 18:00:00,1.4,13.79,172.0
2022-09-14 21:00:00,1.35,9.09,52.0
2022-09-15 00:00:00,1.49,10.0,81.0
2022-09-15 03:00:00,1.38,9.09,41.0
2022-09-15 06:00:00,1.31,10.0,77.0
2022-09-15 09:00:00,1.26,10.81,96.0
2022-09-15 12:00:00,1.2,12.12,138.0
2022-09-15 15:00:00,1.29,9.09,67.0
2022-09-15 18:00:00,1.18,12.12,153.0
2022-09-15 21:00:00,1.13,12.12,149.0
2022-09-16 00:00:00,1.04,12.9,166.0
2022-09-16 03:00:00,1.11,9.09,34.0
2022-09-16 06:00:00,0.94,12.12,158.0
2022-09-16 09:00:00,0.93,12.12,149.0
2022-09-16 12:00:00,0.95,11.43,137.0
2022-09-16 15:00:00,1.02,10.81,136.0
2022-09-16 18:00:00,1.04,9.09,18.0
2022-09-16 21:00:00,1.2,9.09,10.0
2022-09-17 00:00:00,1.22,7.69,4.0
2022-09-17 03:00:00,1.32,8.33,337.0
2022-09-17 06:00:00,1.21,9.09,355.0
2022-09-17 09:00:00,1.51,10.0,12.0
2022-09-17 12:00:00,1.43,10.0,15.0
2022-09-17 15:00:00,1.45,10.0,13.0
2022-09-17 18:00:00,1.59,10.0,9.0
2022-09-17 21:00:00,1.51,10.0,16.0
2022-09-18 00:00:00,1.49,10.0,5.0
2022-09-18 03:00:00,1.63,10.0,14.0
2022-09-18 06:00:00,1.66,9.09,355.0
2022-09-18 09:00:00,1.85,10.81,17.0
2022-09-18 12:00:00,2.18,11.43,27.0
2022-09-18 15:00:00,1.76,12.12,32.0
2022-09-18 18:00:00,1.7,11.43,31.0
2022-09-18 21:00:00,1.65,10.81,46.0
2022-09-19 00:00:00,1.56,10.0,25.0
2022-09-19 03:00:00,1.46,10.81,41.0
2022-09-19 06:00:00,1.51,10.0,40.0
2022-09-19 09:00:00,1.35,9.09,13.0
2022-09-19 12:00:00,1.49,8.33,32.0
2022-09-19 15:00:00,1.5,10.0,34.0
2022-09-19 18:00:00,1.58,13.79,314.0
2022-09-19 21:00:00,1.55,13.79,333.0
2022-09-20 00:00:00,1.68,12.9,306.0
2022-09-20 03:00:00,1.65,12.9,309.0
2022-09-20 06:00:00,1.58,12.9,301.0
2022-09-20 09:00:00,1.68,11.43,318.0
2022-09-20 12:00:00,1.71,12.9,317.0
2022-09-20 15:00:00,1.69,12.12,325.0
2022-09-20 18:00:00,1.69,11.43,342.0
2022-09-20 21:00:00,1.87,11.43,330.0
2022-09-21 00:00:00,1.8,10.81,321.0
2022-09-21 03:00:00,1.64,10.81,332.0
2022-09-21 06:00:00,1.56,10.81,309.0
2022-09-21 09:00:00,1.63,7.69,101.0
2022-09-21 12:00:00,1.5,7.14,90.0
2022-09-21 15:00:00,1.52,6.67,103.0
2022-09-21 18:00:00,1.45,10.0,30.0
2022-09-21 21:00:00,1.41,10.0,351.0
2022-09-22 00:00:00,1.39,10.81,340.0
2022-09-22 03:00:00,1.49,10.0,326.0
2022-09-22 06:00:00,1.33,10.81,346.0
2022-09-22 09:00:00,1.36,10.0,332.0
2022-09-22 12:00:00,1.32,10.81,343.0
2022-09-22 15:00:00,1.26,9.09,56.0
2022-09-22 18:00:00,1.24,17.39,161.0
2022-09-22 21:00:00,1.3,17.39,151.0
2022-09-23 00:00:00,1.25,10.0,333.0
2022-09-23 03:00:00,1.24,17.39,168.0
2022-09-23 06:00:00,1.19,17.39,136.0
2022-09-23 09:00:00,1.34,16.0,189.0
2022-09-23 12:00:00,1.28,16.0,156.0
2022-09-23 15:00:00,1.37,16.0,161.0
2022-09-23 18:00:00,1.48,14.81,166.0
2022-09-23 21:00:00,1.64,16.0,173.0
2022-09-24 00:00:00,1.52,10.81,353.0
2022-09-24 03:00:00,1.64,10.0,359.0
2022-09-24 06:00:00,1.61,12.12,357.0
2022-09-24 09:00:00,1.85,11.43,348.0
2022-09-24 12:00:00,1.61,10.81,354.0
2022-09-24 15:00:00,1.55,14.81,220.0
2022-09-24 18:00:00,1.49,12.9,187.0
2022-09-24 21:00:00,1.54,12.9,158.0
2022-09-25 00:00:00,1.58,5.56,124.0
2022-09-25 03:00:00,1.59,5.88,105.0
2022-09-25 06:00:00,1.45,16.0,177.0
2022-09-25 09:00:00,1.49,16.0,159.0
2022-09-25 12:00:00,1.51,12.9,165.0
2022-09-25 15:00:00,1.49,12.9,201.0
2022-09-25 18:00:00,1.42,16.0,172.0
2022-09-25 21:00:00,-9999.0,-9999.0,-9999.0
2022-09-26 00:00:00,1.41,13.79,188.0
2022-09-26 03:00:00,1.38,14.81,180.0
2022-09-26 06:00:00,1.32,14.81,196.0
2022-09-26 09:00:00,1.28,14.81,165.0
2022-09-26 12:00:00,1.28,14.81,160.0
2022-09-26 15:00:00,1.34,14.81,155.0
2022-09-26 18:00:00,1.18,14.81,154.0
2022-09-26 21:00:00,1.16,12.9,167.0
2022-09-27 00:00:00,1.17,12.12,176.0
2022-09-27 03:00:00,1.14,6.25,142.0
2022-09-27 06:00:00,1.12,9.09,272.0
2022-09-27 09:00:00,1.19,10.81,349.0
2022-09-27 12:00:00,1.14,9.09,2.0
2022-09-27 15:00:00,1.19,9.09,32.0
2022-09-27 18:00:00,1.31,9.09,343.0
2022-09-27 21:00:00,1.28,7.14,126.0
2022-09-28 00:00:00,1.26,7.69,8.0
2022-09-28 03:00:00,1.31,7.69,67.0
2022-09-28 06:00:00,1.35,10.81,330.0
2022-09-28 09:00:00,1.41,10.81,320.0
2022-09-28 12:00:00,1.27,9.09,20.0
2022-09-28 15:00:00,1.29,11.43,12.0
2022-09-28 18:00:00,1.37,11.43,30.0
2022-09-28 21:00:00,1.33,10.0,9.0
2022-09-29 00:00:00,1.25,10.81,138.0
2022-09-29 03:00:00,1.12,10.0,359.0
2022-09-29 06:00:00,1.22,10.0,325.0
2022-09-29 09:00:00,1.15,10.0,348.0
2022-09-29 12:00:00,1.28,10.0,63.0
2022-09-29 15:00:00,1.21,9.09,43.0
2022-09-29 18:00:00,1.17,7.69,84.0
2022-09-29 21:00:00,1.29,10.0,137.0
2022-09-30 00:00:00,1.4,10.0,137.0
2022-09-30 03:00:00,1.3,9.09,95.0
2022-09-30 06:00:00,1.3,7.14,108.0
2022-09-30 09:00:00,1.28,5.56,69.0
2022-09-30 12:00:00,1.39,14.81,315.0
2022-09-30 15:00:00,1.44,13.79,335.0
2022-09-30 18:00:00,1.57,12.9,327.0
2022-09-30 21:00:00,1.65,12.9,345.0
2022-10-01 00:00:00,-9999.0,-9999.0,-9999.0
2022-10-01 03:00:00,1.51,12.9,335.0
2022-10-01 06:00:00,1.54,12.12,321.0
2022-10-01 09:00:00,1.53,12.12,326.0
2022-10-01 12:00:00,1.56,11.43,324.0
2022-10-01 15:00:00,1.93,11.43,337.0
2022-10-01 18:00:00,2.5,10.0,8.0
2022-10-01 21:00:00,2.64,9.09,18.0
2022-10-02 00:00:00,2.38,9.09,12.0
2022-10-02 03:00:00,2.87,9.09,19.0
2022-10-02 06:00:00,2.85,8.33,44.0
2022-10-02 09:00:00,2.8,8.33,39.0
2022-10-02 12:00:00,2.73,7.69,37.0
2022-10-02 15:00:00,2.64,7.69,43.0
2022-10-02 18:00:00,2.27,8.33,68.0
2022-10-02 21:00:00,2.23,7.69,63.0
2022-10-03 00:00:00,2.26,8.33,78.0
2022-10-03 03:00:00,2.2,8.33,62.0
2022-10-03 06:00:00,2.09,7.14,64.0
2022-10-03 09:00:00,1.98,7.69,75.0
2022-10-03 12:00:00,2.02,13.79,276.0
2022-10-03 15:00:00,1.75,13.79,282.0
2022-10-03 18:00:00,1.84,6.67,69.0
2022-10-03 21:00:00,1.97,16.0,341.0
2022-10-04 00:00:00,2.09,14.81,315.0
2022-10-04 03:00:00,2.07,14.81,315.0
2022-10-04 06:00:00,2.59,13.79,352.0
2022-10-04 09:00:00,2.98,12.9,28.0
2022-10-04 12:00:00,2.61,12.9,21.0
2022-10-04 15:00:00,2.86,12.9,15.0
2022-10-04 18:00:00,2.62,12.9,16.0
2022-10-04 21:00:00,2.5,12.9,1.0
2022-10-05 00:00:00,2.18,12.12,332.0
2022-10-05 03:00:00,2.46,12.9,310.0
2022-10-05 06:00:00,2.13,12.12,304.0
2022-10-05 09:00:00,1.97,11.43,353.0
2022-10-05 12:00:00,2.2,11.43,344.0
2022-10-05 15:00:00,2.13,12.12,311.0
2022-10-05 18:00:00,1.84,10.0,17.0
2022-10-05 21:00:00,1.79,10.81,326.0
2022-10-06 00:00:00,1.71,10.81,350.0
2022-10-06 03:00:00,1.67,12.12,172.0
2022-10-06 06:00:00,1.41,12.12,187.0
2022-10-06 09:00:00,1.47,9.09,43.0
2022-10-06 12:00:00,1.4,10.81,319.0
2022-10-06 15:00:00,1.45,10.0,322.0
2022-10-06 18:00:00,2.05,7.69,10.0
2022-10-06 21:00:00,2.03,7.69,17.0
2022-10-07 00:00:00,2.17,7.69,12.0
2022-10-07 03:00:00,2.11,7.69,9.0
2022-10-07 06:00:00,2.14,12.9,324.0
2022-10-07 09:00:00,2.15,8.33,355.0
2022-10-07 12:00:00,2.26,11.43,350.0
2022-10-07 15:00:00,2.6,12.12,351.0
2022-10-07 18:00:00,2.44,12.9,351.0
2022-10-07 21:00:00,2.65,13.79,3.0
2022-10-08 00:00:00,2.37,11.43,0.0
2022-10-08 03:00:00,2.52,10.81,353.0
2022-10-08 06:00:00,2.45,12.12,357.0
2022-10-08 09:00:00,2.21,11.43,339.0
2022-10-08 12:00:00,2.17,10.81,343.0
2022-10-08 15:00:00,2.25,10.81,348.0
2022-10-08 18:00:00,2.07,10.0,343.0
2022-10-08 21:00:00,2.05,11.43,350.0
2022-10-09 00:00:00,2.01,10.0,356.0
2022-10-09 03:00:00,2.04,10.0,359.0
2022-10-09 06:00:00,2.3,10.81,356.0
2022-10-09 09:00:00,2.18,11.43,356.0
2022-10-09 12:00:00,2.3,10.0,355.0
2022-10-09 15:00:00,2.63,11.43,5.0
2022-10-09 18:00:00,2.49,12.9,13.0
2022-10-09 21:00:00,2.66,9.09,343.0
2022-10-10 00:00:00,2.59,12.9,3.0
2022-10-10 03:00:00,2.68,12.9,10.0
2022-10-10 06:00:00,2.88,13.79,17.0
2022-10-10 09:00:00,3.55,12.9,13.0
2022-10-10 12:00:00,2.87,12.9,3.0
2022-10-10 15:00:00,2.73,12.12,9.0
2022-10-10 18:00:00,2.61,11.43,8.0
2022-10-10 21:00:00,2.66,11.43,5.0
2022-10-11 00:00:00,2.52,9.09,359.0
2022-10-11 03:00:00,2.71,12.9,12.0
2022-10-11 06:00:00,2.6,12.12,9.0
2022-10-11 09:00:00,2.34,12.12,9.0
2022-10-11 12:00:00,2.28,10.81,10.0
2022-10-11 15:00:00,2.0,10.81,10.0
2022-10-11 18:00:00,2.14,10.81,11.0
2022-10-11 21:00:00,2.11,11.43,5.0
2022-10-12 00:00:00,1.93,11.43,352.0
2022-10-12 03:00:00,2.05,10.81,9.0
2022-10-12 06:00:00,2.08,11.43,13.0
2022-10-12 09:00:00,1.77,10.81,18.0
2022-10-12 12:00:00,1.66,10.81,12.0
2022-10-12 15:00:00,1.6,10.0,352.0
2022-10-12 18:00:00,1.42,10.0,32.0
2022-10-12 21:00:00,1.51,9.09,14.0
2022-10-13 00:00:00,1.41,9.09,338.0
2022-10-13 03:00:00,1.4,9.09,4.0
2022-10-13 06:00:00,1.35,8.33,32.0
2022-10-13 09:00:00,1.51,9.09,18.0
2022-10-13 12:00:00,1.42,8.33,17.0
2022-10-13 15:00:00,1.4,9.09,342.0
2022-10-13 18:00:00,1.79,8.33,349.0
2022-10-13 21:00:00,2.28,9.09,351.0
2022-10-14 00:00:00,2.05,9.09,341.0
2022-10-14 03:00:00,2.18,9.09,354.0
2022-10-14 06:00:00,2.81,11.43,346.0
2022-10-14 09:00:00,2.66,11.43,349.0
2022-10-14 12:00:00,-9999.0,-9999.0,-9999.0
2022-10-14 15:00:00,3.04,11.43,342.0
2022-10-14 18:00:00,3.14,12.9,337.0
2022-10-14 21:00:00,3.23,11.43,349.0
2022-10-15 00:00:00,2.85,12.9,343.0
2022-10-15 03:00:00,2.38,10.81,1.0
2022-10-15 06:00:00,2.24,11.43,11.0
2022-10-15 09:00:00,2.2,12.12,24.0
2022-10-15 12:00:00,2.33,10.81,10.0
2022-10-15 15:00:00,2.21,10.0,10.0
2022-10-15 18:00:00,2.16,12.12,356.0
2022-10-15 21:00:00,2.23,12.12,0.0
2022-10-16 00:00:00,1.89,10.81,356.0
2022-10-16 03:00:00,1.82,11.43,355.0
2022-10-16 06:00:00,1.53,11.43,30.0
2022-10-16 09:00:00,1.56,11.43,56.0
2022-10-16 12:00:00,1.57,9.09,7.0
2022-10-16 15:00:00,1.75,13.79,276.0
2022-10-16 18:00:00,2.04,14.81,323.0
2022-10-16 21:00:00,2.37,13.79,323.0
2022-10-17 00:00:00,2.36,13.79,313.0
2022-10-17 03:00:00,2.22,13.79,321.0
2022-10-17 06:00:00,2.55,13.79,323.0
2022-10-17 09:00:00,2.49,12.9,327.0
2022-10-17 12:00:00,2.6,12.12,329.0
2022-10-17 15:00:00,2.27,12.9,321.0
2022-10-17 18:00:00,2.11,12.9,319.0
2022-10-17 21:00:00,2.21,12.12,313.0
2022-10-18 00:00:00,2.08,12.9,317.0
2022-10-18 03:00:00,1.69,12.12,300.0
2022-10-18 06:00:00,1.54,12.12,320.0
2022-10-18 09:00:00,1.4,10.81,336.0
2022-10-18 12:00:00,1.35,12.12,303.0
2022-10-18 15:00:00,1.4,11.43,314.0
2022-10-18 18:00:00,1.4,10.81,293.0
2022-10-18 21:00:00,1.34,11.43,307.0
2022-10-19 00:00:00,1.32,10.81,316.0
2022-10-19 03:00:00,1.61,12.12,316.0
2022-10-19 06:00:00,2.32,11.43,328.0
2022-10-19 09:00:00,-9999.0,-9999.0,-9999.0
2022-10-19 12:00:00,3.33,9.09,335.0
2022-10-19 15:00:00,3.04,9.09,332.0
2022-10-19 18:00:00,3.33,10.0,335.0
2022-10-19 21:00:00,3.79,10.0,342.0
2022-10-20 00:00:00,3.44,10.81,340.0
2022-10-20 03:00:00,3.51,10.81,334.0
2022-10-20 06:00:00,3.55,11.43,336.0
2022-10-20 09:00:00,3.5,11.43,347.0
2022-10-20 12:00:00,3.37,11.43,350.0
2022-10-20 15:00:00,3.7,11.43,342.0
2022-10-20 18:00:00,3.5,11.43,351.0
2022-10-20 21:00:00,3.62,12.12,0.0
2022-10-21 00:00:00,3.74,12.9,359.0
2022-10-21 03:00:00,3.77,13.79,3.0
2022-10-21 06:00:00,3.66,12.9,0.0
2022-10-21 09:00:00,3.29,12.9,3.0
2022-10-21 12:00:00,3.11,12.9,355.0
2022-10-21 15:00:00,3.42,12.9,351.0
2022-10-21 18:00:00,3.04,12.9,348.0
2022-10-21 21:00:00,2.24,11.43,348.0
2022-10-22 00:00:00,2.07,12.12,353.0
2022-10-22 03:00:00,1.84,11.43,350.0
2022-10-22 06:00:00,1.9,12.12,359.0
2022-10-22 09:00:00,1.87,11.43,9.0
2022-10-22 12:00:00,1.78,11.43,12.0
2022-10-22 15:00:00,1.94,10.81,4.0
2022-10-22 18:00:00,1.76,16.0,184.0
2022-10-22 21:00:00,1.67,10.81,7.0
2022-10-23 00:00:00,1.83,7.69,301.0
2022-10-23 03:00:00,1.56,11.43,11.0
2022-10-23 06:00:00,1.59,14.81,208.0
2022-10-23 09:00:00,1.73,14.81,204.0
2022-10-23 12:00:00,1.81,7.69,85.0
2022-10-23 15:00:00,1.88,8.33,102.0
2022-10-23 18:00:00,1.82,8.33,88.0
2022-10-23 21:00:00,1.85,8.33,105.0
2022-10-24 00:00:00,1.74,7.69,105.0
2022-10-24 03:00:00,1.7,7.69,102.0
2022-10-24 06:00:00,1.72,8.33,121.0
2022-10-24 09:00:00,1.69,8.33,121.0
2022-10-24 12:00:00,1.73,12.9,235.0
2022-10-24 15:00:00,1.98,8.33,115.0
2022-10-24 18:00:00,1.92,9.09,114.0
2022-10-24 21:00:00,1.95,8.33,120.0
2022-10-25 00:00:00,1.85,7.69,107.0
2022-10-25 03:00:00,1.74,8.33,107.0
2022-10-25 06:00:00,1.79,8.33,123.0
2022-10-25 09:00:00,2.12,8.33,115.0
2022-10-25 12:00:00,2.23,8.33,102.0
2022-10-25 15:00:00,2.28,11.43,337.0
2022-10-25 18:00:00,2.41,10.81,342.0
2022-10-25 21:00:00,2.63,8.33,104.0
2022-10-26 00:00:00,2.63,8.33,98.0
2022-10-26 03:00:00,2.53,7.69,90.0
2022-10-26 06:00:00,2.43,8.33,94.0
2022-10-26 09:00:00,2.3,8.33,110.0
2022-10-26 12:00:00,2.48,8.33,96.0
2022-10-26 15:00:00,2.38,9.09,63.0
2022-10-26 18:00:00,2.3,8.33,85.0
2022-10-26 21:00:00,2.59,8.33,83.0
2022-10-27 00:00:00,2.32,8.33,92.0
2022-10-27 03:00:00,2.38,9.09,61.0
2022-10-27 06:00:00,2.19,8.33,85.0
2022-10-27 09:00:00,2.09,10.81,24.0
2022-10-27 12:00:00,2.33,8.33,61.0
2022-10-27 15:00:00,2.3,8.33,70.0
2022-10-27 18:00:00,2.2,9.09,68.0
2022-10-27 21:00:00,2.18,9.09,49.0
2022-10-28 00:00:00,2.48,8.33,55.0
2022-10-28 03:00:00,2.15,7.69,65.0
2022-10-28 06:00:00,2.02,7.14,53.0
2022-10-28 09:00:00,2.15,9.09,43.0
2022-10-28 12:00:00,2.15,8.33,59.0
2022-10-28 15:00:00,2.2,7.69,79.0
2022-10-28 18:00:00,1.99,8.33,78.0
2022-10-28 21:00:00,1.97,7.69,63.0
2022-10-29 00:00:00,2.14,8.33,66.0
2022-10-29 03:00:00,2.12,7.14,58.0
2022-10-29 06:00:00,1.92,7.69,75.0
2022-10-29 09:00:00,1.98,7.69,66.0
2022-10-29 12:00:00,2.03,7.14,55.0
2022-10-29 15:00:00,1.94,7.14,51.0
2022-10-29 18:00:00,1.98,7.69,75.0
2022-10-29 21:00:00,1.74,7.14,56.0
2022-10-30 00:00:00,2.02,6.67,47.0
2022-10-30 03:00:00,2.01,7.69,69.0
2022-10-30 06:00:00,1.75,8.33,84.0
2022-10-30 09:00:00,1.8,7.69,75.0
2022-10-30 12:00:00,1.97,8.33,37.0
2022-10-30 15:00:00,1.81,8.33,50.0
2022-10-30 18:00:00,1.98,8.33,48.0
2022-10-30 21:00:00,1.79,7.69,64.0
2022-10-31 00:00:00,1.86,7.14,60.0
2022-10-31 03:00:00,1.76,7.14,76.0
2022-10-31 06:00:00,1.84,7.69,55.0
2022-10-31 09:00:00,1.79,5.88,69.0
2022-10-31 12:00:00,1.92,7.14,80.0
2022-10-31 15:00:00,1.8,7.14,73.0
2022-10-31 18:00:00,2.17,13.79,163.0
2022-10-31 21:00:00,1.98,13.79,179.0
2022-11-01 00:00:00,1.84,13.79,168.0
2022-11-01 03:00:00,1.82,12.9,189.0
2022-11-01 06:00:00,1.83,7.69,80.0
2022-11-01 09:00:00,1.7,12.12,110.0
2022-11-01 12:00:00,1.94,12.12,70.0
2022-11-01 15:00:00,1.87,7.69,59.0
2022-11-01 18:00:00,2.04,7.14,79.0
2022-11-01 21:00:00,2.01,7.69,71.0
2022-11-02 00:00:00,2.0,7.69,68.0
2022-11-02 03:00:00,2.05,7.69,82.0
2022-11-02 06:00:00,2.08,7.69,77.0
2022-11-02 09:00:00,2.08,7.69,84.0
2022-11-02 12:00:00,2.16,7.14,78.0
2022-11-02 15:00:00,2.13,7.69,68.0
2022-11-02 18:00:00,2.18,7.69,69.0
2022-11-02 21:00:00,2.31,8.33,68.0
2022-11-03 00:00:00,2.48,8.33,81.0
2022-11-03 03:00:00,2.52,9.09,67.0
2022-11-03 06:00:00,2.62,9.09,75.0
2022-11-03 09:00:00,2.7,9.09,67.0
2022-11-03 12:00:00,2.1,8.33,68.0
2022-11-03 15:00:00,2.16,9.09,72.0
2022-11-03 18:00:00,2.19,8.33,69.0
2022-11-03 21:00:00,2.21,8.33,86.0
2022-11-04 00:00:00,2.13,8.33,89.0
2022-11-04 03:00:00,2.22,9.09,101.0
2022-11-04 06:00:00,2.37,9.09,78.0
2022-11-04 09:00:00,2.36,9.09,74.0
2022-11-04 12:00:00,2.27,9.09,76.0
2022-11-04 15:00:00,2.13,9.09,84.0
2022-11-04 18:00:00,2.39,9.09,75.0
2022-11-04 21:00:00,2.43,9.09,84.0
2022-11-05 00:00:00,2.49,9.09,96.0
2022-11-05 03:00:00,2.43,9.09,92.0
2022-11-05 06:00:00,2.53,9.09,92.0
2022-11-05 09:00:00,2.7,9.09,76.0
2022-11-05 12:00:00,2.34,10.0,93.0
2022-11-05 15:00:00,2.66,10.81,100.0
2022-11-05 18:00:00,2.83,10.0,101.0
2022-11-05 21:00:00,2.57,10.81,104.0
2022-11-06 00:00:00,2.65,10.0,104.0
2022-11-06 03:00:00,2.47,10.0,106.0
2022-11-06 06:00:00,2.38,10.0,110.0
2022-11-06 09:00:00,2.67,10.0,108.0
2022-11-06 12:00:00,2.53,9.09,95.0
2022-11-06 15:00:00,2.62,10.0,105.0
2022-11-06 18:00:00,2.17,10.0,112.0
2022-11-06 21:00:00,2.3,10.0,105.0
2022-11-07 00:00:00,2.3,10.0,105.0
2022-11-07 03:00:00,2.27,8.33,102.0
2022-11-07 06:00:00,2.09,10.0,109.0
2022-11-07 09:00:00,2.34,10.0,92.0
2022-11-07 12:00:00,2.29,10.0,97.0
2022-11-07 15:00:00,2.32,10.0,99.0
2022-11-07 18:00:00,2.25,9.09,104.0
2022-11-07 21:00:00,2.37,10.0,105.0
2022-11-08 00:00:00,2.18,9.09,101.0
2022-11-08 03:00:00,2.2,10.0,94.0
2022-11-08 06:00:00,1.85,10.0,95.0
2022-11-08 09:00:00,2.03,9.09,85.0
2022-11-08 12:00:00,2.24,9.09,77.0
2022-11-08 15:00:00,2.14,8.33,92.0
2022-11-08 18:00:00,2.21,10.0,86.0
2022-11-08 21:00:00,2.04,8.33,100.0
