,Hs,Tp,Dp
2022-03-11 18:00:00,2.23,14.81,310.0
2022-03-11 21:00:00,2.05,13.79,309.0
2022-03-12 00:00:00,2.07,14.81,315.0
2022-03-12 03:00:00,2.07,13.79,306.0
2022-03-12 06:00:00,1.97,13.79,294.0
2022-03-12 09:00:00,1.94,14.81,286.0
2022-03-12 12:00:00,1.63,8.33,98.0
2022-03-12 15:00:00,1.78,12.9,299.0
2022-03-12 18:00:00,1.89,12.9,315.0
2022-03-12 21:00:00,1.64,10.81,326.0
2022-03-13 00:00:00,1.84,12.9,311.0
2022-03-13 03:00:00,1.8,12.9,337.0
2022-03-13 06:00:00,1.86,9.09,108.0
2022-03-13 09:00:00,1.93,12.9,316.0
2022-03-13 12:00:00,1.67,12.12,319.0
2022-03-13 15:00:00,1.61,12.9,310.0
2022-03-13 18:00:00,1.59,12.9,333.0
2022-03-13 21:00:00,1.62,10.0,79.0
2022-03-14 00:00:00,1.69,8.33,104.0
2022-03-14 03:00:00,2.33,16.0,328.0
2022-03-14 06:00:00,2.73,14.81,331.0
2022-03-14 09:00:00,2.87,14.81,339.0
2022-03-14 12:00:00,2.67,13.79,334.0
2022-03-14 15:00:00,2.6,13.79,325.0
2022-03-14 18:00:00,2.74,13.79,332.0
2022-03-14 21:00:00,2.69,12.12,321.0
2022-03-15 00:00:00,2.77,12.9,327.0
2022-03-15 03:00:00,2.49,12.12,319.0
2022-03-15 06:00:00,2.58,12.9,328.0
2022-03-15 09:00:00,2.03,12.9,313.0
2022-03-15 12:00:00,2.37,12.12,330.0
2022-03-15 15:00:00,2.29,12.9,321.0
2022-03-15 18:00:00,2.22,12.9,331.0
2022-03-15 21:00:00,2.44,12.12,317.0
2022-03-16 00:00:00,1.98,12.9,314.0
2022-03-16 03:00:00,1.98,12.12,299.0
2022-03-16 06:00:00,1.97,12.12,303.0
2022-03-16 09:00:00,1.83,12.12,299.0
2022-03-16 12:00:00,1.95,12.12,311.0
2022-03-16 15:00:00,1.65,12.12,318.0
2022-03-16 18:00:00,1.6,11.43,327.0
2022-03-16 21:00:00,1.67,12.12,321.0
2022-03-17 00:00:00,2.08,11.43,322.0
2022-03-17 03:00:00,1.87,11.43,315.0
2022-03-17 06:00:00,1.86,12.12,313.0
2022-03-17 09:00:00,1.82,12.12,309.0
2022-03-17 12:00:00,1.96,11.43,317.0
2022-03-17 15:00:00,2.15,12.12,309.0
2022-03-17 18:00:00,1.73,10.81,322.0
2022-03-17 21:00:00,1.65,12.9,320.0
2022-03-18 00:00:00,1.58,12.9,302.0
2022-03-18 03:00:00,1.72,9.09,15.0
2022-03-18 06:00:00,1.51,12.12,311.0
2022-03-18 09:00:00,1.5,10.81,319.0
2022-03-18 12:00:00,1.69,16.0,346.0
2022-03-18 15:00:00,1.93,16.0,324.0
2022-03-18 18:00:00,2.05,14.81,327.0
2022-03-18 21:00:00,2.25,14.81,335.0
2022-03-19 00:00:00,2.09,13.79,327.0
2022-03-19 03:00:00,1.97,12.9,321.0
2022-03-19 06:00:00,1.97,12.9,328.0
2022-03-19 09:00:00,1.75,12.12,338.0
2022-03-19 12:00:00,1.9,12.9,317.0
2022-03-19 15:00:00,1.82,11.43,317.0
2022-03-19 18:00:00,1.68,10.0,352.0
2022-03-19 21:00:00,1.62,8.33,88.0
2022-03-20 00:00:00,1.66,9.09,123.0
2022-03-20 03:00:00,1.53,9.09,101.0
2022-03-20 06:00:00,1.4,9.09,107.0
2022-03-20 09:00:00,1.35,7.14,103.0
2022-03-20 12:00:00,1.39,8.33,107.0
2022-03-20 15:00:00,1.45,8.33,122.0
2022-03-20 18:00:00,1.23,9.09,112.0
2022-03-20 21:00:00,1.32,8.33,102.0
2022-03-21 00:00:00,1.31,7.69,111.0
2022-03-21 03:00:00,1.47,9.09,91.0
2022-03-21 06:00:00,1.53,10.0,76.0
2022-03-21 09:00:00,1.7,16.0,320.0
2022-03-21 12:00:00,2.73,14.81,330.0
2022-03-21 15:00:00,3.22,12.9,328.0
2022-03-21 18:00:00,3.52,14.81,334.0
2022-03-21 21:00:00,3.68,14.81,337.0
2022-03-22 00:00:00,4.5,14.81,344.0
2022-03-22 03:00:00,4.28,14.81,329.0
2022-03-22 06:00:00,3.99,13.79,339.0
2022-03-22 09:00:00,3.76,13.79,344.0
2022-03-22 12:00:00,3.77,8.33,18.0
2022-03-22 15:00:00,3.91,12.9,337.0
2022-03-22 18:00:00,4.04,12.12,356.0
2022-03-22 21:00:00,3.68,12.12,0.0
2022-03-23 00:00:00,3.41,12.9,358.0
2022-03-23 03:00:00,3.55,12.12,355.0
2022-03-23 06:00:00,3.71,8.33,53.0
2022-03-23 09:00:00,3.59,12.12,3.0
2022-03-23 12:00:00,3.71,9.09,78.0
2022-03-23 15:00:00,3.43,9.09,47.0
2022-03-23 18:00:00,3.58,9.09,59.0
2022-03-23 21:00:00,3.67,12.9,8.0
2022-03-24 00:00:00,3.65,9.09,65.0
2022-03-24 03:00:00,3.77,12.12,8.0
2022-03-24 06:00:00,3.94,9.09,70.0
2022-03-24 09:00:00,3.35,9.09,64.0
2022-03-24 12:00:00,3.2,9.09,52.0
2022-03-24 15:00:00,3.17,9.09,55.0
2022-03-24 18:00:00,3.1,8.33,65.0
2022-03-24 21:00:00,2.79,9.09,62.0
2022-03-25 00:00:00,2.8,8.33,65.0
2022-03-25 03:00:00,2.73,9.09,69.0
2022-03-25 06:00:00,2.85,8.33,87.0
2022-03-25 09:00:00,2.55,8.33,78.0
2022-03-25 12:00:00,2.5,9.09,85.0
2022-03-25 15:00:00,2.39,8.33,88.0
2022-03-25 18:00:00,2.55,9.09,79.0
2022-03-25 21:00:00,2.41,9.09,74.0
2022-03-26 00:00:00,2.23,9.09,71.0
2022-03-26 03:00:00,2.19,9.09,66.0
2022-03-26 06:00:00,2.13,10.0,49.0
2022-03-26 09:00:00,2.08,8.33,70.0
2022-03-26 12:00:00,1.88,8.33,65.0
2022-03-26 15:00:00,1.94,10.0,41.0
2022-03-26 18:00:00,1.85,9.09,73.0
2022-03-26 21:00:00,1.86,9.09,64.0
2022-03-27 00:00:00,1.79,8.33,63.0
2022-03-27 03:00:00,1.76,9.09,59.0
2022-03-27 06:00:00,1.73,8.33,59.0
2022-03-27 09:00:00,1.76,10.0,17.0
2022-03-27 12:00:00,1.91,9.09,76.0
2022-03-27 15:00:00,1.87,10.0,2.0
2022-03-27 18:00:00,1.6,9.09,21.0
2022-03-27 21:00:00,1.69,8.33,44.0
2022-03-28 00:00:00,1.56,8.33,69.0
2022-03-28 03:00:00,1.5,9.09,44.0
2022-03-28 06:00:00,1.59,9.09,52.0
2022-03-28 09:00:00,1.54,9.09,30.0
2022-03-28 12:00:00,1.5,7.14,63.0
2022-03-28 15:00:00,1.67,9.09,18.0
2022-03-28 18:00:00,1.46,9.09,49.0
2022-03-28 21:00:00,1.52,14.81,323.0
2022-03-29 00:00:00,1.85,14.81,341.0
2022-03-29 03:00:00,2.06,13.79,335.0
2022-03-29 06:00:00,2.12,12.9,344.0
2022-03-29 09:00:00,2.27,13.79,335.0
2022-03-29 12:00:00,2.7,13.79,328.0
2022-03-29 15:00:00,2.99,13.79,332.0
2022-03-29 18:00:00,3.24,12.9,345.0
2022-03-29 21:00:00,2.71,12.9,325.0
2022-03-30 00:00:00,2.67,12.12,315.0
2022-03-30 03:00:00,2.72,12.9,328.0
2022-03-30 06:00:00,2.53,12.9,336.0
2022-03-30 09:00:00,2.38,12.9,343.0
2022-03-30 12:00:00,2.44,12.9,338.0
2022-03-30 15:00:00,2.37,12.12,345.0
2022-03-30 18:00:00,2.36,12.12,349.0
2022-03-30 21:00:00,2.28,11.43,332.0
2022-03-31 00:00:00,2.12,13.79,353.0
2022-03-31 03:00:00,2.19,11.43,337.0
2022-03-31 06:00:00,2.03,12.9,359.0
2022-03-31 09:00:00,1.84,12.9,356.0
2022-03-31 12:00:00,1.8,12.9,6.0
2022-03-31 15:00:00,1.75,12.9,352.0
2022-03-31 18:00:00,1.49,10.81,11.0
2022-03-31 21:00:00,1.51,10.81,44.0
2022-04-01 00:00:00,1.71,12.12,23.0
2022-04-01 03:00:00,1.6,12.12,23.0
2022-04-01 06:00:00,1.56,12.12,3.0
2022-04-01 09:00:00,1.87,12.12,8.0
2022-04-01 12:00:00,2.03,11.43,355.0
2022-04-01 15:00:00,2.18,11.43,352.0
2022-04-01 18:00:00,2.24,7.69,54.0
2022-04-01 21:00:00,2.66,16.0,337.0
2022-04-02 00:00:00,3.3,16.0,341.0
2022-04-02 03:00:00,3.35,16.0,341.0
2022-04-02 06:00:00,2.92,14.81,350.0
2022-04-02 09:00:00,3.6,14.81,334.0
2022-04-02 12:00:00,3.44,14.81,343.0
2022-04-02 15:00:00,3.55,14.81,336.0
2022-04-02 18:00:00,3.19,13.79,335.0
2022-04-02 21:00:00,3.2,13.79,338.0
2022-04-03 00:00:00,3.11,13.79,341.0
2022-04-03 03:00:00,3.3,13.79,321.0
2022-04-03 06:00:00,3.11,8.33,88.0
2022-04-03 09:00:00,3.4,9.09,91.0
2022-04-03 12:00:00,3.36,8.33,94.0
2022-04-03 15:00:00,3.2,8.33,88.0
2022-04-03 18:00:00,2.68,8.33,89.0
2022-04-03 21:00:00,2.74,9.09,87.0
2022-04-04 00:00:00,2.8,9.09,102.0
2022-04-04 03:00:00,2.74,8.33,94.0
2022-04-04 06:00:00,3.07,9.09,94.0
2022-04-04 09:00:00,2.72,9.09,89.0
2022-04-04 12:00:00,2.71,9.09,89.0
2022-04-04 15:00:00,2.6,9.09,108.0
2022-04-04 18:00:00,2.42,10.0,103.0
2022-04-04 21:00:00,2.58,9.09,94.0
2022-04-05 00:00:00,2.56,9.09,101.0
2022-04-05 03:00:00,2.36,9.09,91.0
2022-04-05 06:00:00,2.39,8.33,90.0
2022-04-05 09:00:00,2.31,9.09,91.0
2022-04-05 12:00:00,2.49,9.09,101.0
2022-04-05 15:00:00,2.4,9.09,86.0
2022-04-05 18:00:00,2.07,10.0,60.0
2022-04-05 21:00:00,1.87,9.09,102.0
2022-04-06 00:00:00,1.76,8.33,102.0
2022-04-06 03:00:00,1.83,8.33,75.0
2022-04-06 06:00:00,1.74,9.09,75.0
2022-04-06 09:00:00,1.75,9.09,95.0
2022-04-06 12:00:00,1.68,8.33,83.0
2022-04-06 15:00:00,1.74,8.33,80.0
2022-04-06 18:00:00,1.58,10.0,66.0
2022-04-06 21:00:00,1.81,9.09,58.0
2022-04-07 00:00:00,2.18,8.33,14.0
2022-04-07 03:00:00,2.36,7.69,34.0
2022-04-07 06:00:00,2.61,9.09,48.0
2022-04-07 09:00:00,3.06,9.09,16.0
2022-04-07 12:00:00,3.22,9.09,37.0
2022-04-07 15:00:00,3.2,9.09,34.0
2022-04-07 18:00:00,3.05,9.09,42.0
2022-04-07 21:00:00,-9999.0,-9999.0,-9999.0
2022-04-08 00:00:00,-9999.0,-9999.0,-9999.0
2022-04-08 03:00:00,-9999.0,-9999.0,-9999.0
2022-04-08 06:00:00,2.75,8.33,55.0
2022-04-08 09:00:00,2.51,8.33,61.0
2022-04-08 12:00:00,2.57,9.09,65.0
2022-04-08 15:00:00,2.53,8.33,82.0
2022-04-08 18:00:00,2.6,9.09,66.0
2022-04-08 21:00:00,2.49,9.09,78.0
2022-04-09 00:00:00,2.3,8.33,94.0
2022-04-09 03:00:00,2.58,8.33,94.0
2022-04-09 06:00:00,2.31,9.09,74.0
2022-04-09 09:00:00,2.21,9.09,76.0
2022-04-09 12:00:00,2.16,9.09,85.0
2022-04-09 15:00:00,2.07,9.09,73.0
2022-04-09 18:00:00,2.09,8.33,85.0
2022-04-09 21:00:00,2.15,8.33,86.0
2022-04-10 00:00:00,2.0,9.09,91.0
2022-04-10 03:00:00,2.19,9.09,95.0
2022-04-10 06:00:00,2.02,9.09,92.0
2022-04-10 09:00:00,2.09,10.0,73.0
2022-04-10 12:00:00,2.09,9.09,90.0
2022-04-10 15:00:00,1.99,10.0,67.0
2022-04-10 18:00:00,2.07,9.09,67.0
2022-04-10 21:00:00,2.15,9.09,89.0
2022-04-11 00:00:00,2.22,9.09,90.0
2022-04-11 03:00:00,2.31,10.0,77.0
2022-04-11 06:00:00,2.53,10.0,79.0
2022-04-11 09:00:00,2.47,10.0,63.0
2022-04-11 12:00:00,2.1,10.0,77.0
2022-04-11 15:00:00,2.25,10.0,61.0
2022-04-11 18:00:00,2.14,10.0,64.0
2022-04-11 21:00:00,2.22,10.0,73.0
2022-04-12 00:00:00,2.18,10.0,79.0
2022-04-12 03:00:00,2.04,10.0,82.0
2022-04-12 06:00:00,2.2,10.0,81.0
2022-04-12 09:00:00,2.29,10.0,46.0
2022-04-12 12:00:00,2.39,10.0,68.0
2022-04-12 15:00:00,2.23,10.0,68.0
2022-04-12 18:00:00,1.99,10.81,77.0
2022-04-12 21:00:00,2.09,10.0,65.0
2022-04-13 00:00:00,1.95,9.09,86.0
2022-04-13 03:00:00,1.98,10.81,67.0
2022-04-13 06:00:00,1.74,10.81,73.0
2022-04-13 09:00:00,1.84,10.81,71.0
2022-04-13 12:00:00,1.87,9.09,75.0
2022-04-13 15:00:00,2.0,9.09,76.0
2022-04-13 18:00:00,1.92,10.81,77.0
2022-04-13 21:00:00,1.9,10.0,77.0
2022-04-14 00:00:00,1.78,10.0,67.0
2022-04-14 03:00:00,1.74,10.81,58.0
2022-04-14 06:00:00,1.67,11.43,60.0
2022-04-14 09:00:00,1.67,11.43,20.0
2022-04-14 12:00:00,1.78,10.0,73.0
2022-04-14 15:00:00,1.56,8.33,79.0
2022-04-14 18:00:00,1.54,10.81,52.0
2022-04-14 21:00:00,1.61,9.09,77.0
2022-04-15 00:00:00,1.7,9.09,71.0
2022-04-15 03:00:00,1.74,7.69,55.0
2022-04-15 06:00:00,1.8,14.81,339.0
2022-04-15 09:00:00,1.83,7.69,60.0
2022-04-15 12:00:00,1.97,13.79,342.0
2022-04-15 15:00:00,1.97,12.9,337.0
2022-04-15 18:00:00,1.93,12.12,350.0
2022-04-15 21:00:00,2.05,12.9,330.0
2022-04-16 00:00:00,2.14,8.33,46.0
2022-04-16 03:00:00,2.08,8.33,35.0
2022-04-16 06:00:00,2.09,7.69,67.0
2022-04-16 09:00:00,2.16,7.14,95.0
2022-04-16 12:00:00,2.11,10.81,342.0
2022-04-16 15:00:00,2.08,9.09,54.0
2022-04-16 18:00:00,2.13,7.14,74.0
2022-04-16 21:00:00,2.1,9.09,34.0
2022-04-17 00:00:00,2.16,6.67,87.0
2022-04-17 03:00:00,2.16,8.33,53.0
2022-04-17 06:00:00,2.19,7.69,73.0
2022-04-17 09:00:00,2.22,8.33,67.0
2022-04-17 12:00:00,2.29,7.69,64.0
2022-04-17 15:00:00,2.5,7.69,61.0
2022-04-17 18:00:00,2.29,7.69,57.0
2022-04-17 21:00:00,2.27,7.69,49.0
2022-04-18 00:00:00,2.37,10.81,28.0
2022-04-18 03:00:00,2.47,7.69,56.0
2022-04-18 06:00:00,2.38,7.69,53.0
2022-04-18 09:00:00,2.52,7.14,41.0
2022-04-18 12:00:00,2.4,6.67,72.0
2022-04-18 15:00:00,2.64,7.14,59.0
2022-04-18 18:00:00,2.23,7.14,70.0
2022-04-18 21:00:00,2.3,7.14,71.0
2022-04-19 00:00:00,2.49,7.69,89.0
2022-04-19 03:00:00,2.31,7.69,88.0
2022-04-19 06:00:00,2.05,7.14,81.0
2022-04-19 09:00:00,2.1,12.9,42.0
2022-04-19 12:00:00,2.01,10.0,35.0
2022-04-19 15:00:00,1.99,11.43,356.0
2022-04-19 18:00:00,2.27,11.43,340.0
2022-04-19 21:00:00,2.11,10.0,17.0
2022-04-20 00:00:00,1.99,7.69,62.0
2022-04-20 03:00:00,2.14,6.67,84.0
2022-04-20 06:00:00,2.21,8.33,81.0
2022-04-20 09:00:00,2.14,6.67,78.0
2022-04-20 12:00:00,1.91,16.0,313.0
2022-04-20 15:00:00,2.25,14.81,312.0
2022-04-20 18:00:00,2.06,14.81,343.0
2022-04-20 21:00:00,2.12,14.81,305.0
2022-04-21 00:00:00,2.19,14.81,345.0
2022-04-21 03:00:00,2.29,13.79,331.0
2022-04-21 06:00:00,2.45,13.79,343.0
2022-04-21 09:00:00,2.38,12.9,352.0
2022-04-21 12:00:00,2.03,13.79,13.0
2022-04-21 15:00:00,2.22,12.9,343.0
2022-04-21 18:00:00,2.34,12.9,331.0
2022-04-21 21:00:00,2.13,12.9,359.0
2022-04-22 00:00:00,2.03,12.9,348.0
2022-04-22 03:00:00,2.14,12.12,358.0
2022-04-22 06:00:00,2.18,12.12,355.0
2022-04-22 09:00:00,2.14,12.9,348.0
2022-04-22 12:00:00,2.29,12.12,343.0
2022-04-22 15:00:00,2.51,12.12,343.0
2022-04-22 18:00:00,2.43,11.43,341.0
2022-04-22 21:00:00,2.16,11.43,353.0
2022-04-23 00:00:00,2.04,12.12,358.0
2022-04-23 03:00:00,1.95,10.81,9.0
2022-04-23 06:00:00,1.77,10.81,6.0
2022-04-23 09:00:00,2.01,8.33,99.0
2022-04-23 12:00:00,2.01,19.05,77.0
2022-04-23 15:00:00,2.03,17.39,359.0
2022-04-23 18:00:00,2.62,17.39,340.0
2022-04-23 21:00:00,2.52,16.0,335.0
2022-04-24 00:00:00,2.4,16.0,354.0
2022-04-24 03:00:00,2.9,16.0,345.0
2022-04-24 06:00:00,2.75,14.81,345.0
2022-04-24 09:00:00,3.25,14.81,339.0
2022-04-24 12:00:00,2.88,14.81,347.0
2022-04-24 15:00:00,2.61,13.79,347.0
2022-04-24 18:00:00,2.62,14.81,333.0
2022-04-24 21:00:00,2.86,13.79,343.0
2022-04-25 00:00:00,2.82,13.79,342.0
2022-04-25 03:00:00,2.51,12.9,340.0
2022-04-25 06:00:00,2.46,12.9,3.0
2022-04-25 09:00:00,2.49,12.9,338.0
2022-04-25 12:00:00,2.37,12.9,353.0
2022-04-25 15:00:00,2.27,12.12,338.0
2022-04-25 18:00:00,2.29,12.12,348.0
2022-04-25 21:00:00,2.24,16.0,150.0
2022-04-26 00:00:00,2.35,11.43,346.0
2022-04-26 03:00:00,2.25,11.43,344.0
2022-04-26 06:00:00,2.25,11.43,2.0
2022-04-26 09:00:00,2.09,10.81,5.0
2022-04-26 12:00:00,2.17,9.09,79.0
2022-04-26 15:00:00,2.2,10.81,352.0
2022-04-26 18:00:00,2.03,14.81,138.0
2022-04-26 21:00:00,1.94,8.33,102.0
2022-04-27 00:00:00,1.99,7.69,90.0
2022-04-27 03:00:00,1.84,9.09,89.0
2022-04-27 06:00:00,1.78,13.79,155.0
2022-04-27 09:00:00,1.82,8.33,98.0
2022-04-27 12:00:00,1.79,9.09,93.0
2022-04-27 15:00:00,1.66,9.09,75.0
2022-04-27 18:00:00,1.71,9.09,88.0
2022-04-27 21:00:00,1.64,9.09,81.0
2022-04-28 00:00:00,1.7,9.09,86.0
2022-04-28 03:00:00,1.52,9.09,97.0
2022-04-28 06:00:00,1.59,9.09,95.0
2022-04-28 09:00:00,1.41,9.09,104.0
2022-04-28 12:00:00,1.59,9.09,93.0
2022-04-28 15:00:00,1.53,8.33,79.0
2022-04-28 18:00:00,1.47,9.09,95.0
2022-04-28 21:00:00,1.53,9.09,101.0
2022-04-29 00:00:00,1.52,7.69,97.0
2022-04-29 03:00:00,1.53,8.33,93.0
2022-04-29 06:00:00,1.42,9.09,101.0
2022-04-29 09:00:00,1.45,9.09,98.0
2022-04-29 12:00:00,1.51,8.33,99.0
2022-04-29 15:00:00,1.48,12.12,332.0
2022-04-29 18:00:00,1.59,12.12,308.0
2022-04-29 21:00:00,1.52,9.09,107.0
2022-04-30 00:00:00,1.54,9.09,116.0
2022-04-30 03:00:00,1.5,8.33,94.0
2022-04-30 06:00:00,1.66,9.09,89.0
2022-04-30 09:00:00,1.58,10.0,117.0
2022-04-30 12:00:00,1.7,8.33,91.0
2022-04-30 15:00:00,1.79,6.25,99.0
2022-04-30 18:00:00,1.9,10.81,349.0
2022-04-30 21:00:00,1.85,6.67,115.0
2022-05-01 00:00:00,2.04,8.33,107.0
2022-05-01 03:00:00,2.0,12.12,316.0
2022-05-01 06:00:00,2.16,12.12,311.0
2022-05-01 09:00:00,2.11,7.69,104.0
2022-05-01 12:00:00,2.22,7.69,97.0
2022-05-01 15:00:00,2.24,7.69,98.0
2022-05-01 18:00:00,2.38,7.69,97.0
2022-05-01 21:00:00,2.12,9.09,83.0
2022-05-02 00:00:00,2.19,7.69,100.0
2022-05-02 03:00:00,2.29,8.33,97.0
2022-05-02 06:00:00,2.26,8.33,93.0
2022-05-02 09:00:00,2.12,7.14,99.0
2022-05-02 12:00:00,2.56,7.69,101.0
2022-05-02 15:00:00,2.65,8.33,98.0
2022-05-02 18:00:00,2.5,16.0,329.0
2022-05-02 21:00:00,2.34,16.0,341.0
2022-05-03 00:00:00,2.68,16.0,329.0
2022-05-03 03:00:00,3.06,14.81,340.0
2022-05-03 06:00:00,2.76,14.81,343.0
2022-05-03 09:00:00,2.57,13.79,321.0
2022-05-03 12:00:00,2.83,13.79,329.0
2022-05-03 15:00:00,2.95,19.05,341.0
2022-05-03 18:00:00,3.04,9.09,91.0
2022-05-03 21:00:00,3.13,17.39,319.0
2022-05-04 00:00:00,3.15,17.39,341.0
2022-05-04 03:00:00,3.53,17.39,327.0
2022-05-04 06:00:00,3.18,16.0,277.0
2022-05-04 09:00:00,3.34,16.0,333.0
2022-05-04 12:00:00,3.21,14.81,334.0
2022-05-04 15:00:00,3.72,14.81,328.0
2022-05-04 18:00:00,3.48,14.81,323.0
2022-05-04 21:00:00,3.38,14.81,321.0
2022-05-05 00:00:00,3.01,13.79,341.0
2022-05-05 03:00:00,3.07,13.79,327.0
2022-05-05 06:00:00,2.87,12.9,330.0
2022-05-05 09:00:00,2.77,10.0,66.0
2022-05-05 12:00:00,2.91,10.0,82.0
2022-05-05 15:00:00,2.68,12.12,331.0
2022-05-05 18:00:00,2.58,9.09,104.0
2022-05-05 21:00:00,2.48,9.09,91.0
2022-05-06 00:00:00,2.42,16.0,187.0
2022-05-06 03:00:00,2.44,16.0,160.0
2022-05-06 06:00:00,2.16,16.0,157.0
2022-05-06 09:00:00,2.18,9.09,73.0
2022-05-06 12:00:00,2.28,10.0,77.0
2022-05-06 15:00:00,2.44,7.69,97.0
2022-05-06 18:00:00,2.43,7.14,89.0
2022-05-06 21:00:00,2.27,7.14,92.0
2022-05-07 00:00:00,2.02,7.14,91.0
2022-05-07 03:00:00,2.36,7.14,96.0
2022-05-07 06:00:00,2.2,8.33,95.0
2022-05-07 09:00:00,2.27,8.33,98.0
2022-05-07 12:00:00,2.15,8.33,92.0
2022-05-07 15:00:00,2.15,7.69,96.0
2022-05-07 18:00:00,2.31,7.14,101.0
2022-05-07 21:00:00,2.39,8.33,104.0
2022-05-08 00:00:00,2.47,7.69,97.0
2022-05-08 03:00:00,2.49,9.09,101.0
2022-05-08 06:00:00,2.52,8.33,104.0
2022-05-08 09:00:00,2.28,8.33,110.0
2022-05-08 12:00:00,2.37,9.09,101.0
2022-05-08 15:00:00,2.27,9.09,106.0
2022-05-08 18:00:00,2.0,9.09,105.0
2022-05-08 21:00:00,1.95,7.69,93.0
2022-05-09 00:00:00,2.11,8.33,102.0
2022-05-09 03:00:00,1.94,9.09,102.0
2022-05-09 06:00:00,2.04,9.09,99.0
2022-05-09 09:00:00,1.79,8.33,102.0
2022-05-09 12:00:00,1.9,9.09,106.0
2022-05-09 15:00:00,1.84,9.09,97.0
2022-05-09 18:00:00,1.83,9.09,101.0
2022-05-09 21:00:00,2.02,9.09,103.0
2022-05-10 00:00:00,2.06,9.09,110.0
2022-05-10 03:00:00,1.79,9.09,102.0
2022-05-10 06:00:00,1.82,9.09,99.0
2022-05-10 09:00:00,1.86,9.09,102.0
2022-05-10 12:00:00,1.83,9.09,101.0
2022-05-10 15:00:00,1.79,9.09,102.0
2022-05-10 18:00:00,1.78,9.09,101.0
2022-05-10 21:00:00,1.82,11.43,299.0
2022-05-11 00:00:00,1.94,9.09,105.0
2022-05-11 03:00:00,2.08,8.33,88.0
2022-05-11 06:00:00,2.06,8.33,96.0
2022-05-11 09:00:00,1.97,9.09,94.0
2022-05-11 12:00:00,1.81,9.09,101.0
2022-05-11 15:00:00,1.95,8.33,94.0
2022-05-11 18:00:00,2.02,9.09,90.0
2022-05-11 21:00:00,2.24,8.33,96.0
2022-05-12 00:00:00,2.41,9.09,94.0
2022-05-12 03:00:00,2.3,9.09,79.0
2022-05-12 06:00:00,2.17,9.09,88.0
2022-05-12 09:00:00,2.15,10.0,71.0
2022-05-12 12:00:00,2.49,9.09,82.0
2022-05-12 15:00:00,2.31,9.09,82.0
2022-05-12 18:00:00,2.24,9.09,87.0
2022-05-12 21:00:00,2.21,9.09,94.0
2022-05-13 00:00:00,2.06,10.0,86.0
2022-05-13 03:00:00,2.21,9.09,87.0
2022-05-13 06:00:00,2.13,9.09,90.0
2022-05-13 09:00:00,2.42,9.09,99.0
2022-05-13 12:00:00,2.46,9.09,87.0
2022-05-13 15:00:00,2.21,9.09,93.0
2022-05-13 18:00:00,2.12,9.09,91.0
2022-05-13 21:00:00,2.1,8.33,100.0
2022-05-14 00:00:00,2.0,8.33,99.0
2022-05-14 03:00:00,2.09,8.33,103.0
2022-05-14 06:00:00,2.01,8.33,84.0
2022-05-14 09:00:00,2.14,9.09,99.0
2022-05-14 12:00:00,2.14,8.33,95.0
2022-05-14 15:00:00,1.98,9.09,88.0
2022-05-14 18:00:00,1.85,9.09,94.0
2022-05-14 21:00:00,2.08,9.09,105.0
2022-05-15 00:00:00,1.95,9.09,110.0
2022-05-15 03:00:00,1.92,9.09,113.0
2022-05-15 06:00:00,1.85,9.09,96.0
2022-05-15 09:00:00,1.69,9.09,104.0
2022-05-15 12:00:00,1.77,10.0,121.0
2022-05-15 15:00:00,1.78,9.09,100.0
2022-05-15 18:00:00,1.7,9.09,103.0
2022-05-15 21:00:00,1.5,8.33,105.0
2022-05-16 00:00:00,1.59,9.09,104.0
2022-05-16 03:00:00,1.36,9.09,108.0
2022-05-16 06:00:00,1.51,9.09,103.0
2022-05-16 09:00:00,1.55,9.09,104.0
2022-05-16 12:00:00,1.78,10.0,93.0
2022-05-16 15:00:00,1.76,9.09,97.0
2022-05-16 18:00:00,1.52,10.0,99.0
2022-05-16 21:00:00,1.4,9.09,100.0
2022-05-17 00:00:00,1.55,9.09,115.0
2022-05-17 03:00:00,1.33,10.0,127.0
2022-05-17 06:00:00,1.37,9.09,106.0
2022-05-17 09:00:00,-9999.0,-9999.0,-9999.0
2022-05-17 12:00:00,1.52,9.09,93.0
2022-05-17 15:00:00,1.48,8.33,103.0
2022-05-17 18:00:00,1.53,8.33,103.0
2022-05-17 21:00:00,1.7,5.0,173.0
2022-05-18 00:00:00,2.04,5.56,180.0
2022-05-18 03:00:00,2.4,6.25,186.0
2022-05-18 06:00:00,2.44,6.67,193.0
2022-05-18 09:00:00,2.75,7.14,189.0
2022-05-18 12:00:00,2.41,7.14,194.0
2022-05-18 15:00:00,2.62,7.69,189.0
2022-05-18 18:00:00,2.38,7.69,175.0
2022-05-18 21:00:00,2.16,7.69,176.0
2022-05-19 00:00:00,2.48,7.69,161.0
2022-05-19 03:00:00,2.44,7.69,170.0
2022-05-19 06:00:00,2.33,7.69,165.0
2022-05-19 09:00:00,2.88,8.33,180.0
2022-05-19 12:00:00,2.91,8.33,170.0
2022-05-19 15:00:00,2.85,8.33,177.0
2022-05-19 18:00:00,2.93,9.09,201.0
2022-05-19 21:00:00,2.64,9.09,182.0
2022-05-20 00:00:00,2.22,8.33,178.0
2022-05-20 03:00:00,2.17,7.69,154.0
2022-05-20 06:00:00,1.92,8.33,229.0
2022-05-20 09:00:00,1.83,7.69,173.0
