,Hs,Tp,Dp
2022-01-01 00:00:00,3.47,9.25,82.5
2022-01-01 03:00:00,3.4099998,9.57,67.5
2022-01-01 06:00:00,3.33,9.76,67.5
2022-01-01 09:00:00,3.27,9.849999,67.5
2022-01-01 12:00:00,3.21,9.87,67.5
2022-01-01 15:00:00,3.1799998,9.91,67.5
2022-01-01 18:00:00,3.08,9.88,82.5
2022-01-01 21:00:00,3.1999998,10.05,82.5
2022-01-02 00:00:00,3.1799998,10.01,307.5
2022-01-02 03:00:00,3.11,9.969999,307.5
2022-01-02 06:00:00,3.29,14.65,307.5
2022-01-02 09:00:00,3.1899998,14.36,307.5
2022-01-02 12:00:00,2.98,13.69,307.5
2022-01-02 15:00:00,2.79,13.25,307.5
2022-01-02 18:00:00,2.6299999,9.36,307.5
2022-01-02 21:00:00,2.52,9.3,307.5
2022-01-03 00:00:00,2.3799999,9.19,307.5
2022-01-03 03:00:00,2.26,9.099999,307.5
2022-01-03 06:00:00,2.18,8.889999,307.5
2022-01-03 09:00:00,2.1399999,9.01,307.5
2022-01-03 12:00:00,2.1,9.0199995,307.5
2022-01-03 15:00:00,2.06,9.04,307.5
2022-01-03 18:00:00,2.02,9.05,307.5
2022-01-03 21:00:00,2.0,9.11,307.5
2022-01-04 00:00:00,2.0,9.21,292.5
2022-01-04 03:00:00,1.9699999,9.21,292.5
2022-01-04 06:00:00,1.9399999,9.139999,292.5
2022-01-04 09:00:00,1.99,9.22,292.5
2022-01-04 12:00:00,1.92,9.04,292.5
2022-01-04 15:00:00,1.88,8.88,292.5
2022-01-04 18:00:00,1.88,17.82,7.5
2022-01-04 21:00:00,1.93,17.35,7.5
2022-01-05 00:00:00,2.06,17.09,7.5
2022-01-05 03:00:00,2.24,16.789999,7.5
2022-01-05 06:00:00,2.46,16.6,7.5
2022-01-05 09:00:00,2.7,16.32,7.5
2022-01-05 12:00:00,2.9299998,16.09,7.5
2022-01-05 15:00:00,3.35,16.42,292.5
2022-01-05 18:00:00,3.81,16.699999,307.5
2022-01-05 21:00:00,4.0899997,16.38,307.5
2022-01-06 00:00:00,4.06,15.929999,307.5
2022-01-06 03:00:00,3.85,15.469999,307.5
2022-01-06 06:00:00,3.6699998,14.96,307.5
2022-01-06 09:00:00,3.6,14.75,307.5
2022-01-06 12:00:00,3.52,14.54,307.5
2022-01-06 15:00:00,3.4399998,14.34,307.5
2022-01-06 18:00:00,3.4099998,14.11,307.5
2022-01-06 21:00:00,3.26,13.91,307.5
2022-01-07 00:00:00,3.08,13.66,307.5
2022-01-07 03:00:00,2.9099998,13.53,322.5
2022-01-07 06:00:00,2.79,13.4,322.5
2022-01-07 09:00:00,2.6799998,13.219999,322.5
2022-01-07 12:00:00,2.6,13.11,322.5
2022-01-07 15:00:00,2.52,13.04,322.5
2022-01-07 18:00:00,2.47,13.009999,307.5
2022-01-07 21:00:00,2.4299998,12.929999,307.5
2022-01-08 00:00:00,2.4099998,12.69,307.5
2022-01-08 03:00:00,2.51,12.3,307.5
2022-01-08 06:00:00,2.53,11.63,307.5
2022-01-08 09:00:00,2.85,11.46,307.5
2022-01-08 12:00:00,3.29,12.11,307.5
2022-01-08 15:00:00,3.7099998,13.16,307.5
2022-01-08 18:00:00,3.98,13.82,307.5
2022-01-08 21:00:00,4.13,14.29,307.5
2022-01-09 00:00:00,4.24,14.63,307.5
2022-01-09 03:00:00,4.35,14.929999,307.5
2022-01-09 06:00:00,4.6,15.42,292.5
2022-01-09 09:00:00,4.67,15.61,292.5
2022-01-09 12:00:00,4.48,15.53,292.5
2022-01-09 15:00:00,4.23,15.559999,292.5
2022-01-09 18:00:00,3.9599998,15.469999,292.5
2022-01-09 21:00:00,3.8999999,15.54,292.5
2022-01-10 00:00:00,3.75,15.23,292.5
2022-01-10 03:00:00,3.73,14.9,307.5
2022-01-10 06:00:00,3.74,14.589999,307.5
2022-01-10 09:00:00,3.76,14.16,307.5
2022-01-10 12:00:00,3.79,13.559999,307.5
2022-01-10 15:00:00,3.79,13.19,307.5
2022-01-10 18:00:00,3.81,12.9,307.5
2022-01-10 21:00:00,3.6599998,12.67,307.5
2022-01-11 00:00:00,3.6999998,12.58,307.5
2022-01-11 03:00:00,4.0699997,12.32,307.5
2022-01-11 06:00:00,4.5099998,12.2699995,307.5
2022-01-11 09:00:00,4.7,12.7,307.5
2022-01-11 12:00:00,4.7599998,13.08,307.5
2022-01-11 15:00:00,4.7,13.2,307.5
2022-01-11 18:00:00,4.63,13.24,307.5
2022-01-11 21:00:00,4.61,13.42,307.5
2022-01-12 00:00:00,4.5099998,13.65,307.5
2022-01-12 03:00:00,4.36,13.86,307.5
2022-01-12 06:00:00,4.2,14.049999,307.5
2022-01-12 09:00:00,4.0299997,14.21,307.5
2022-01-12 12:00:00,3.81,14.23,307.5
2022-01-12 15:00:00,3.61,14.179999,307.5
2022-01-12 18:00:00,3.72,14.349999,322.5
2022-01-12 21:00:00,3.47,14.11,322.5
2022-01-13 00:00:00,3.1499999,13.69,307.5
2022-01-13 03:00:00,2.97,13.41,322.5
2022-01-13 06:00:00,2.95,13.2699995,322.5
2022-01-13 09:00:00,2.9099998,12.92,322.5
2022-01-13 12:00:00,3.12,13.11,322.5
2022-01-13 15:00:00,3.37,13.41,322.5
2022-01-13 18:00:00,3.4199998,13.429999,322.5
2022-01-13 21:00:00,3.5,13.59,322.5
2022-01-14 00:00:00,3.26,13.28,307.5
2022-01-14 03:00:00,3.1,13.15,307.5
2022-01-14 06:00:00,3.03,13.15,307.5
2022-01-14 09:00:00,2.96,13.07,322.5
2022-01-14 12:00:00,2.9199998,13.059999,322.5
2022-01-14 15:00:00,3.1999998,13.83,307.5
2022-01-14 18:00:00,2.97,13.5199995,307.5
2022-01-14 21:00:00,2.75,13.21,307.5
2022-01-15 00:00:00,2.62,12.98,307.5
2022-01-15 03:00:00,2.59,12.91,307.5
2022-01-15 06:00:00,2.6,12.73,322.5
2022-01-15 09:00:00,2.6399999,12.29,322.5
2022-01-15 12:00:00,3.0,12.88,322.5
2022-01-15 15:00:00,3.3799999,13.509999,322.5
2022-01-15 18:00:00,3.6799998,14.139999,307.5
2022-01-15 21:00:00,3.9399998,14.799999,307.5
2022-01-16 00:00:00,3.97,15.11,307.5
2022-01-16 03:00:00,3.78,14.75,307.5
2022-01-16 06:00:00,3.57,14.299999,307.5
2022-01-16 09:00:00,3.58,14.28,307.5
2022-01-16 12:00:00,3.27,13.549999,307.5
2022-01-16 15:00:00,2.99,13.03,307.5
2022-01-16 18:00:00,2.73,12.429999,307.5
2022-01-16 21:00:00,2.55,12.009999,307.5
2022-01-17 00:00:00,2.36,11.63,307.5
2022-01-17 03:00:00,2.21,11.15,307.5
2022-01-17 06:00:00,2.1,10.9,307.5
2022-01-17 09:00:00,2.12,10.92,307.5
2022-01-17 12:00:00,2.04,10.7699995,307.5
2022-01-17 15:00:00,2.01,10.7,307.5
2022-01-17 18:00:00,1.92,10.51,307.5
2022-01-17 21:00:00,1.86,10.44,307.5
2022-01-18 00:00:00,1.81,12.809999,292.5
2022-01-18 03:00:00,1.8,12.65,292.5
2022-01-18 06:00:00,1.8299999,12.99,307.5
2022-01-18 09:00:00,1.8499999,13.48,292.5
2022-01-18 12:00:00,2.01,13.38,292.5
2022-01-18 15:00:00,2.1599998,13.219999,292.5
2022-01-18 18:00:00,2.34,13.11,292.5
2022-01-18 21:00:00,2.49,13.259999,292.5
2022-01-19 00:00:00,2.58,13.259999,292.5
2022-01-19 03:00:00,2.6399999,13.41,292.5
2022-01-19 06:00:00,2.72,13.48,307.5
2022-01-19 09:00:00,2.82,13.45,307.5
2022-01-19 12:00:00,2.8799999,13.49,307.5
2022-01-19 15:00:00,2.8899999,13.63,307.5
2022-01-19 18:00:00,2.73,13.389999,292.5
2022-01-19 21:00:00,2.78,13.7,307.5
2022-01-20 00:00:00,2.74,13.62,307.5
2022-01-20 03:00:00,2.6499999,13.429999,307.5
2022-01-20 06:00:00,2.55,13.299999,292.5
2022-01-20 09:00:00,2.4099998,13.07,292.5
2022-01-20 12:00:00,2.3,12.94,292.5
2022-01-20 15:00:00,2.27,12.99,292.5
2022-01-20 18:00:00,2.19,12.809999,307.5
2022-01-20 21:00:00,2.28,12.71,307.5
2022-01-21 00:00:00,2.5,12.809999,307.5
2022-01-21 03:00:00,2.85,13.0199995,307.5
2022-01-21 06:00:00,3.3799999,13.28,307.5
2022-01-21 09:00:00,3.35,12.78,292.5
2022-01-21 12:00:00,3.28,12.45,292.5
2022-01-21 15:00:00,3.4499998,13.75,292.5
2022-01-21 18:00:00,4.35,15.889999,307.5
2022-01-21 21:00:00,4.7,16.17,307.5
2022-01-22 00:00:00,4.88,16.14,307.5
2022-01-22 03:00:00,4.95,16.1,307.5
2022-01-22 06:00:00,5.3399997,16.72,307.5
2022-01-22 09:00:00,5.23,16.73,307.5
2022-01-22 12:00:00,4.97,16.39,307.5
2022-01-22 15:00:00,4.72,16.16,307.5
2022-01-22 18:00:00,4.3399997,15.82,307.5
2022-01-22 21:00:00,4.02,15.33,307.5
2022-01-23 00:00:00,3.7099998,14.759999,292.5
2022-01-23 03:00:00,3.4099998,14.38,292.5
2022-01-23 06:00:00,3.1699998,14.009999,292.5
2022-01-23 09:00:00,3.01,13.66,292.5
2022-01-23 12:00:00,2.84,13.389999,292.5
2022-01-23 15:00:00,2.69,13.179999,292.5
2022-01-23 18:00:00,2.48,12.79,307.5
2022-01-23 21:00:00,2.46,12.62,307.5
2022-01-24 00:00:00,2.55,12.54,307.5
2022-01-24 03:00:00,2.75,16.98,307.5
2022-01-24 06:00:00,2.8799999,16.119999,307.5
2022-01-24 09:00:00,2.8999999,15.5,307.5
2022-01-24 12:00:00,2.86,14.63,307.5
2022-01-24 15:00:00,2.78,14.179999,307.5
2022-01-24 18:00:00,2.76,13.69,307.5
2022-01-24 21:00:00,2.76,13.509999,307.5
2022-01-25 00:00:00,2.77,13.429999,307.5
2022-01-25 03:00:00,2.77,13.299999,307.5
2022-01-25 06:00:00,2.79,13.15,307.5
2022-01-25 09:00:00,2.86,13.12,307.5
2022-01-25 12:00:00,2.79,12.91,307.5
2022-01-25 15:00:00,2.6699998,12.61,307.5
2022-01-25 18:00:00,2.79,12.87,292.5
2022-01-25 21:00:00,2.6,12.349999,292.5
2022-01-26 00:00:00,2.3899999,11.99,292.5
2022-01-26 03:00:00,2.27,11.74,292.5
2022-01-26 06:00:00,2.26,11.61,292.5
2022-01-26 09:00:00,2.3,11.65,292.5
2022-01-26 12:00:00,2.35,11.88,292.5
2022-01-26 15:00:00,2.3999999,12.389999,307.5
2022-01-26 18:00:00,2.47,12.929999,307.5
2022-01-26 21:00:00,2.48,13.08,307.5
2022-01-27 00:00:00,2.4299998,12.96,307.5
2022-01-27 03:00:00,2.32,12.73,292.5
2022-01-27 06:00:00,2.18,12.2699995,292.5
2022-01-27 09:00:00,2.1599998,12.17,292.5
2022-01-27 12:00:00,2.01,11.849999,292.5
2022-01-27 15:00:00,1.86,11.37,292.5
2022-01-27 18:00:00,1.6999999,10.84,307.5
2022-01-27 21:00:00,1.63,10.599999,307.5
2022-01-28 00:00:00,1.53,10.25,292.5
2022-01-28 03:00:00,1.38,9.7699995,307.5
2022-01-28 06:00:00,1.36,9.73,307.5
2022-01-28 09:00:00,1.3199999,9.599999,307.5
2022-01-28 12:00:00,1.3199999,9.429999,307.5
2022-01-28 15:00:00,1.35,9.19,307.5
2022-01-28 18:00:00,1.43,17.25,307.5
2022-01-28 21:00:00,1.56,16.85,307.5
2022-01-29 00:00:00,1.77,16.18,307.5
2022-01-29 03:00:00,2.05,16.09,307.5
2022-01-29 06:00:00,2.21,15.559999,307.5
2022-01-29 09:00:00,2.4199998,15.53,307.5
2022-01-29 12:00:00,2.47,15.38,307.5
2022-01-29 15:00:00,2.5,15.16,307.5
2022-01-29 18:00:00,2.4299998,14.849999,307.5
2022-01-29 21:00:00,2.46,14.639999,307.5
2022-01-30 00:00:00,2.4099998,14.34,307.5
2022-01-30 03:00:00,2.34,14.0,307.5
2022-01-30 06:00:00,2.26,13.67,307.5
2022-01-30 09:00:00,2.18,13.61,307.5
2022-01-30 12:00:00,2.11,13.95,307.5
2022-01-30 15:00:00,2.04,14.0,307.5
2022-01-30 18:00:00,1.88,13.49,307.5
2022-01-30 21:00:00,1.9,13.67,307.5
2022-01-31 00:00:00,1.9399999,13.62,307.5
2022-01-31 03:00:00,1.9799999,13.259999,307.5
2022-01-31 06:00:00,2.04,12.98,307.5
2022-01-31 09:00:00,2.2,13.23,307.5
2022-01-31 12:00:00,2.22,13.11,307.5
2022-01-31 15:00:00,2.28,12.86,307.5
2022-01-31 18:00:00,2.36,12.42,307.5
2022-01-31 21:00:00,2.4099998,12.179999,307.5
2022-02-01 00:00:00,2.4099998,12.17,307.5
2022-02-01 03:00:00,2.51,13.599999,307.5
2022-02-01 06:00:00,2.87,15.0199995,307.5
2022-02-01 09:00:00,3.3899999,15.179999,307.5
2022-02-01 12:00:00,3.74,14.94,307.5
2022-02-01 15:00:00,3.8,14.639999,307.5
2022-02-01 18:00:00,3.6699998,14.4,307.5
2022-02-01 21:00:00,3.55,14.349999,307.5
2022-02-02 00:00:00,3.1999998,14.0,307.5
2022-02-02 03:00:00,2.87,13.429999,292.5
2022-02-02 06:00:00,2.6299999,13.13,292.5
2022-02-02 09:00:00,2.48,12.929999,292.5
2022-02-02 12:00:00,2.29,12.57,322.5
2022-02-02 15:00:00,2.04,11.95,337.5
2022-02-02 18:00:00,1.9399999,11.83,337.5
2022-02-02 21:00:00,1.79,11.45,337.5
2022-02-03 00:00:00,1.63,11.01,337.5
2022-02-03 03:00:00,1.52,10.719999,337.5
2022-02-03 06:00:00,1.4499999,10.37,307.5
2022-02-03 09:00:00,1.4599999,10.24,307.5
2022-02-03 12:00:00,1.54,11.57,307.5
2022-02-03 15:00:00,1.67,11.509999,307.5
2022-02-03 18:00:00,1.8399999,13.07,307.5
2022-02-03 21:00:00,2.1299999,14.759999,307.5
2022-02-04 00:00:00,2.56,14.889999,307.5
2022-02-04 03:00:00,2.74,14.37,307.5
2022-02-04 06:00:00,2.81,14.07,307.5
2022-02-04 09:00:00,2.8999999,14.15,307.5
2022-02-04 12:00:00,2.76,13.87,307.5
2022-02-04 15:00:00,2.6299999,13.57,292.5
2022-02-04 18:00:00,2.54,13.349999,292.5
2022-02-04 21:00:00,2.56,13.28,292.5
2022-02-05 00:00:00,2.55,13.099999,292.5
2022-02-05 03:00:00,2.59,12.98,292.5
2022-02-05 06:00:00,2.6499999,13.13,307.5
2022-02-05 09:00:00,2.74,13.969999,307.5
2022-02-05 12:00:00,2.75,14.2,307.5
2022-02-05 15:00:00,2.75,14.17,307.5
2022-02-05 18:00:00,2.76,13.91,307.5
2022-02-05 21:00:00,2.8899999,13.78,307.5
2022-02-06 00:00:00,2.9199998,13.49,307.5
2022-02-06 03:00:00,2.9299998,13.259999,307.5
2022-02-06 06:00:00,2.95,13.12,307.5
2022-02-06 09:00:00,2.84,12.7699995,292.5
2022-02-06 12:00:00,2.7,12.38,292.5
2022-02-06 15:00:00,2.59,12.19,292.5
2022-02-06 18:00:00,2.59,12.3,307.5
2022-02-06 21:00:00,2.6,12.719999,307.5
2022-02-07 00:00:00,2.6599998,13.0,307.5
2022-02-07 03:00:00,2.6799998,13.059999,307.5
2022-02-07 06:00:00,2.6399999,12.98,307.5
2022-02-07 09:00:00,2.59,12.96,307.5
2022-02-07 12:00:00,2.55,12.99,307.5
2022-02-07 15:00:00,2.52,12.969999,307.5
2022-02-07 18:00:00,2.6499999,12.86,307.5
2022-02-07 21:00:00,2.59,12.78,307.5
2022-02-08 00:00:00,2.47,12.5,307.5
2022-02-08 03:00:00,2.34,12.179999,307.5
2022-02-08 06:00:00,2.22,11.84,307.5
2022-02-08 09:00:00,2.18,11.61,307.5
2022-02-08 12:00:00,2.23,11.5,307.5
2022-02-08 15:00:00,2.32,17.449999,307.5
2022-02-08 18:00:00,2.44,16.81,307.5
2022-02-08 21:00:00,2.52,16.119999,307.5
2022-02-09 00:00:00,2.55,15.63,307.5
2022-02-09 03:00:00,2.51,14.969999,307.5
2022-02-09 06:00:00,2.47,14.53,307.5
2022-02-09 09:00:00,2.54,14.2699995,307.5
2022-02-09 12:00:00,2.55,13.66,307.5
2022-02-09 15:00:00,2.57,13.2699995,307.5
2022-02-09 18:00:00,2.53,12.99,307.5
2022-02-09 21:00:00,2.53,12.809999,307.5
2022-02-10 00:00:00,2.45,12.57,307.5
2022-02-10 03:00:00,2.3799999,12.46,292.5
2022-02-10 06:00:00,2.33,12.11,292.5
2022-02-10 09:00:00,2.33,12.15,292.5
2022-02-10 12:00:00,2.31,12.05,292.5
2022-02-10 15:00:00,2.25,11.84,292.5
2022-02-10 18:00:00,2.19,11.639999,292.5
2022-02-10 21:00:00,2.11,11.429999,292.5
2022-02-11 00:00:00,2.05,11.36,292.5
2022-02-11 03:00:00,2.0,11.389999,292.5
2022-02-11 06:00:00,1.9799999,11.509999,292.5
2022-02-11 09:00:00,2.0,11.719999,292.5
2022-02-11 12:00:00,2.02,11.88,292.5
2022-02-11 15:00:00,2.07,11.98,292.5
2022-02-11 18:00:00,2.03,11.92,292.5
2022-02-11 21:00:00,2.21,12.62,292.5
2022-02-12 00:00:00,2.26,12.889999,307.5
2022-02-12 03:00:00,2.23,12.809999,307.5
2022-02-12 06:00:00,2.12,12.46,307.5
2022-02-12 09:00:00,2.11,12.49,307.5
2022-02-12 12:00:00,2.1399999,12.69,307.5
2022-02-12 15:00:00,2.06,12.48,307.5
2022-02-12 18:00:00,1.99,12.23,307.5
2022-02-12 21:00:00,1.92,11.969999,307.5
2022-02-13 00:00:00,1.8299999,11.69,307.5
2022-02-13 03:00:00,1.74,11.2699995,292.5
2022-02-13 06:00:00,1.67,10.94,292.5
2022-02-13 09:00:00,1.7099999,10.79,292.5
2022-02-13 12:00:00,1.7199999,10.55,292.5
2022-02-13 15:00:00,1.81,10.25,52.5
2022-02-13 18:00:00,1.91,9.42,52.5
2022-02-13 21:00:00,1.8199999,7.6299996,52.5
2022-02-14 00:00:00,1.7199999,7.62,52.5
2022-02-14 03:00:00,1.64,7.69,52.5
2022-02-14 06:00:00,1.56,7.8799996,52.5
2022-02-14 09:00:00,1.5799999,8.349999,52.5
2022-02-14 12:00:00,1.66,8.61,292.5
2022-02-14 15:00:00,1.88,19.57,292.5
2022-02-14 18:00:00,2.2,18.4,292.5
2022-02-14 21:00:00,2.61,17.85,292.5
2022-02-15 00:00:00,2.9099998,17.24,292.5
2022-02-15 03:00:00,3.11,16.57,292.5
2022-02-15 06:00:00,3.23,16.38,292.5
2022-02-15 09:00:00,3.46,16.92,292.5
2022-02-15 12:00:00,3.6599998,17.16,292.5
2022-02-15 15:00:00,3.9099998,17.17,292.5
2022-02-15 18:00:00,3.9599998,16.8,307.5
2022-02-15 21:00:00,3.79,16.14,307.5
2022-02-16 00:00:00,3.61,15.96,307.5
2022-02-16 03:00:00,3.4399998,15.75,307.5
2022-02-16 06:00:00,3.31,15.5199995,307.5
2022-02-16 09:00:00,3.28,15.25,307.5
2022-02-16 12:00:00,3.26,14.96,307.5
2022-02-16 15:00:00,3.21,14.75,307.5
2022-02-16 18:00:00,3.1599998,14.62,307.5
2022-02-16 21:00:00,3.1799998,14.549999,307.5
2022-02-17 00:00:00,3.23,14.58,307.5
2022-02-17 03:00:00,3.08,14.29,307.5
2022-02-17 06:00:00,3.05,14.24,307.5
2022-02-17 09:00:00,2.86,13.74,307.5
2022-02-17 12:00:00,2.72,13.38,307.5
2022-02-17 15:00:00,2.56,13.12,307.5
2022-02-17 18:00:00,2.4199998,12.91,307.5
2022-02-17 21:00:00,2.36,12.719999,307.5
2022-02-18 00:00:00,2.27,12.21,307.5
2022-02-18 03:00:00,2.25,11.96,307.5
2022-02-18 06:00:00,2.35,12.219999,307.5
2022-02-18 09:00:00,2.44,14.28,307.5
2022-02-18 12:00:00,2.54,14.2699995,307.5
2022-02-18 15:00:00,3.02,14.7699995,307.5
2022-02-18 18:00:00,3.01,14.059999,307.5
2022-02-18 21:00:00,3.11,13.259999,307.5
2022-02-19 00:00:00,3.27,12.86,307.5
2022-02-19 03:00:00,3.4099998,10.099999,307.5
2022-02-19 06:00:00,3.54,10.09,322.5
2022-02-19 09:00:00,3.62,10.26,322.5
2022-02-19 12:00:00,3.37,10.28,322.5
2022-02-19 15:00:00,3.1999998,10.26,322.5
2022-02-19 18:00:00,3.1,10.24,322.5
2022-02-19 21:00:00,3.1699998,10.61,322.5
2022-02-20 00:00:00,3.02,10.639999,322.5
2022-02-20 03:00:00,2.8899999,10.83,322.5
2022-02-20 06:00:00,2.82,11.04,7.5
2022-02-20 09:00:00,2.85,11.34,7.5
2022-02-20 12:00:00,2.87,11.429999,7.5
2022-02-20 15:00:00,2.84,11.28,7.5
2022-02-20 18:00:00,2.9199998,11.19,352.5
2022-02-20 21:00:00,2.6399999,10.74,352.5
2022-02-21 00:00:00,2.44,10.44,352.5
2022-02-21 03:00:00,2.28,10.17,352.5
2022-02-21 06:00:00,2.1499999,9.98,7.5
2022-02-21 09:00:00,2.05,9.8,7.5
2022-02-21 12:00:00,1.9799999,9.679999,7.5
2022-02-21 15:00:00,1.92,9.54,7.5
2022-02-21 18:00:00,1.89,9.36,292.5
2022-02-21 21:00:00,1.88,9.32,292.5
2022-02-22 00:00:00,1.8399999,16.25,292.5
2022-02-22 03:00:00,1.8199999,15.549999,292.5
2022-02-22 06:00:00,1.87,14.74,292.5
2022-02-22 09:00:00,1.92,14.28,292.5
2022-02-22 12:00:00,2.02,13.94,292.5
2022-02-22 15:00:00,2.12,13.53,292.5
2022-02-22 18:00:00,2.18,13.25,292.5
2022-02-22 21:00:00,2.21,13.059999,307.5
2022-02-23 00:00:00,2.2,12.929999,307.5
2022-02-23 03:00:00,2.1699998,12.87,307.5
2022-02-23 06:00:00,2.23,12.969999,307.5
2022-02-23 09:00:00,2.1599998,12.79,307.5
2022-02-23 12:00:00,2.12,12.559999,307.5
2022-02-23 15:00:00,2.1,12.54,307.5
2022-02-23 18:00:00,2.04,12.42,307.5
2022-02-23 21:00:00,2.1399999,12.62,307.5
2022-02-24 00:00:00,2.06,11.87,307.5
2022-02-24 03:00:00,1.9499999,11.24,307.5
2022-02-24 06:00:00,1.86,10.599999,307.5
2022-02-24 09:00:00,1.79,9.88,307.5
2022-02-24 12:00:00,1.78,9.309999,307.5
2022-02-24 15:00:00,1.8299999,21.859999,307.5
2022-02-24 18:00:00,1.9799999,20.84,307.5
2022-02-24 21:00:00,2.26,20.14,307.5
2022-02-25 00:00:00,2.6299999,19.439999,307.5
2022-02-25 03:00:00,3.01,18.92,307.5
2022-02-25 06:00:00,3.4099998,18.56,307.5
2022-02-25 09:00:00,3.79,18.17,307.5
2022-02-25 12:00:00,4.04,17.8,307.5
2022-02-25 15:00:00,4.16,17.51,307.5
2022-02-25 18:00:00,4.18,17.199999,307.5
2022-02-25 21:00:00,4.12,16.8,307.5
2022-02-26 00:00:00,3.99,16.369999,307.5
2022-02-26 03:00:00,3.86,16.05,307.5
2022-02-26 06:00:00,3.76,15.88,307.5
2022-02-26 09:00:00,3.6999998,15.839999,307.5
2022-02-26 12:00:00,3.7099998,15.889999,307.5
2022-02-26 15:00:00,3.74,15.92,307.5
2022-02-26 18:00:00,3.8999999,15.69,292.5
2022-02-26 21:00:00,3.84,15.549999,307.5
2022-02-27 00:00:00,3.6699998,15.38,307.5
2022-02-27 03:00:00,3.51,15.219999,307.5
2022-02-27 06:00:00,3.3799999,15.089999,307.5
2022-02-27 09:00:00,3.35,15.08,307.5
2022-02-27 12:00:00,3.23,14.889999,307.5
2022-02-27 15:00:00,3.09,14.599999,307.5
2022-02-27 18:00:00,3.01,14.28,307.5
2022-02-27 21:00:00,2.85,14.09,307.5
2022-02-28 00:00:00,2.72,13.75,307.5
2022-02-28 03:00:00,2.6,13.33,307.5
2022-02-28 06:00:00,2.53,13.0199995,292.5
2022-02-28 09:00:00,2.6,12.82,307.5
2022-02-28 12:00:00,2.6599998,12.75,307.5
2022-02-28 15:00:00,2.7,12.75,322.5
2022-02-28 18:00:00,2.74,12.78,322.5
2022-02-28 21:00:00,2.86,12.849999,322.5
2022-03-01 00:00:00,2.86,12.799999,322.5
2022-03-01 03:00:00,2.74,12.44,322.5
2022-03-01 06:00:00,2.72,12.04,322.5
2022-03-01 09:00:00,2.6,11.87,322.5
2022-03-01 12:00:00,2.3799999,11.57,307.5
2022-03-01 15:00:00,2.25,11.509999,307.5
2022-03-01 18:00:00,2.18,11.46,307.5
2022-03-01 21:00:00,2.1299999,11.34,307.5
2022-03-02 00:00:00,2.1,11.28,307.5
2022-03-02 03:00:00,2.06,11.24,307.5
2022-03-02 06:00:00,2.08,11.46,322.5
2022-03-02 09:00:00,2.02,11.469999,307.5
2022-03-02 12:00:00,1.9399999,11.33,307.5
2022-03-02 15:00:00,1.87,11.24,307.5
2022-03-02 18:00:00,1.8,11.099999,307.5
2022-03-02 21:00:00,1.74,10.969999,307.5
2022-03-03 00:00:00,1.7099999,10.75,307.5
2022-03-03 03:00:00,1.7099999,10.5199995,307.5
2022-03-03 06:00:00,1.67,9.98,307.5
2022-03-03 09:00:00,1.6999999,9.83,307.5
2022-03-03 12:00:00,1.76,15.259999,307.5
2022-03-03 15:00:00,1.92,15.75,307.5
2022-03-03 18:00:00,2.2,15.71,307.5
2022-03-03 21:00:00,2.45,15.309999,307.5
2022-03-04 00:00:00,2.62,14.83,307.5
2022-03-04 03:00:00,2.6599998,14.469999,307.5
2022-03-04 06:00:00,2.59,14.12,307.5
2022-03-04 09:00:00,2.71,14.12,307.5
2022-03-04 12:00:00,2.75,13.799999,307.5
2022-03-04 15:00:00,2.77,13.5199995,307.5
2022-03-04 18:00:00,2.77,13.28,322.5
2022-03-04 21:00:00,2.87,13.33,322.5
2022-03-05 00:00:00,2.83,13.33,322.5
2022-03-05 03:00:00,2.78,13.13,322.5
2022-03-05 06:00:00,2.72,12.889999,322.5
2022-03-05 09:00:00,2.72,12.99,322.5
2022-03-05 12:00:00,2.71,14.0,322.5
2022-03-05 15:00:00,2.6799998,14.08,322.5
2022-03-05 18:00:00,2.76,14.07,307.5
2022-03-05 21:00:00,2.77,13.679999,307.5
2022-03-06 00:00:00,2.7,13.389999,307.5
2022-03-06 03:00:00,2.57,13.09,307.5
2022-03-06 06:00:00,2.4299998,12.759999,307.5
2022-03-06 09:00:00,2.33,12.42,307.5
2022-03-06 12:00:00,2.26,12.259999,307.5
2022-03-06 15:00:00,2.23,12.219999,307.5
2022-03-06 18:00:00,2.09,11.969999,307.5
2022-03-06 21:00:00,2.01,11.79,307.5
2022-03-07 00:00:00,1.92,11.59,307.5
2022-03-07 03:00:00,1.8499999,11.25,307.5
2022-03-07 06:00:00,1.74,10.87,307.5
2022-03-07 09:00:00,1.6999999,10.61,307.5
2022-03-07 12:00:00,1.77,10.51,307.5
2022-03-07 15:00:00,2.02,10.44,322.5
2022-03-07 18:00:00,2.4099998,10.429999,322.5
2022-03-07 21:00:00,2.58,7.68,322.5
2022-03-08 00:00:00,2.6599998,15.679999,322.5
2022-03-08 03:00:00,2.84,15.75,322.5
2022-03-08 06:00:00,2.86,14.889999,322.5
2022-03-08 09:00:00,3.23,15.38,307.5
2022-03-08 12:00:00,3.1599998,14.53,307.5
2022-03-08 15:00:00,2.97,14.03,322.5
2022-03-08 18:00:00,2.9299998,13.429999,322.5
2022-03-08 21:00:00,2.82,13.12,322.5
2022-03-09 00:00:00,2.6499999,12.889999,322.5
2022-03-09 03:00:00,2.49,12.49,322.5
2022-03-09 06:00:00,2.3899999,12.259999,322.5
2022-03-09 09:00:00,2.28,11.7699995,322.5
